shard,id,name,verdict,score,auto_lock,events,coverage_h,span_h,gaps_gt_2h,empty_desc,title_ar_pct,title_latin_pct,desc_ar_pct,feed_country,issues,warnings,preview_1,preview_2
provider-mbc,MBC Plus Variety HD.sa,MBC Plus Variety HD.sa,PASS,100,1,56,46.63,46.63,0,0,100.0,0.0,100.0,sa,,,ديمون سلير: كيميتسو نو ييبا,أزمة منتصف العمر
provider-mbc,MBC VARIETY.sa,MBC VARIETY.sa,PASS,100,1,56,46.67,46.67,0,0,100.0,0.0,100.0,sa,,,ديمون سلييَر: كيميتسو نو ييبا,أزمة منتصف العمر
provider-mbc,MBC.eg,MBC.eg,REVIEW,84,0,57,47.25,47.25,0,56,12.3,87.7,100.0,eg,,EMPTY_DESC=56(98%); ARABIC_PROVIDER_TITLE_AR_LOW=12%,Al Nwaylati,Sabah El Keer Ya Arab
provider-mbc,MBC1.ae@SD,MBC1,PASS,100,1,48,41.3,41.3,0,0,100.0,4.2,100.0,ae,,,النويلاتي,صباح الخير يا عرب
provider-mbc,MBC1USA.us@SD,MBC1,REVIEW,84,0,59,42.48,42.48,0,13,100.0,3.4,100.0,,,EMPTY_DESC=13(22%); PLACEHOLDER=13,نادينا,علي كلاي
provider-mbc,MBC2.ae@SD,MBC2,PASS,100,1,33,46.0,46.0,0,0,100.0,6.1,100.0,ae,,,باتمان بيغينز,ذا مان فرَم (U.N.C.L.E)
provider-mbc,MBC3.ae@SD,MBC 3,REVIEW,92,0,134,40.28,40.77,0,0,100.0,0.0,100.0,ae,,LOW_TITLE_DIVERSITY=16%,كوكونت: التنين الصغير,توكا: ذا ماستر كوك
provider-mbc,MBC3USA.us@SD,MBC3,REVIEW,76,0,180,41.12,41.12,0,16,100.0,58.3,100.0,,,EMPTY_DESC=16(9%); PLACEHOLDER=16; LOW_TITLE_DIVERSITY=9%,ايماجو,Virtual Guardians
provider-mbc,MBC4.ae@SD,MBC4,PASS,100,1,61,45.0,45.0,0,0,100.0,0.0,100.0,ae,,,إش إش,للموت
provider-mbc,MBC5.ae@SD,MBC 5,PASS,100,1,50,40.42,41.07,0,0,100.0,0.0,100.0,ae,,,أنا بنت أبي,بصراحة مع
provider-mbc,MBCAction.ae@SD,MBC Action,PASS,100,1,71,45.5,45.5,0,0,100.0,0.0,100.0,ae,,,بيير غريلز: ميشن سيرفايف,غو هارد أور غو هوم
provider-mbc,MBCBollywood.ae@SD,MBC Bollywood,PASS,100,1,42,46.5,46.5,0,0,100.0,0.0,100.0,ae,,,سر الحنين,ماهنور
provider-mbc,MBCDrama.ae@SD,MBC Drama,PASS,100,1,40,40.0,40.98,0,0,100.0,0.0,100.0,ae,,,المداح: أسطورة الوادي,الحفرة
provider-mbc,MBCDramaUSA.us@SD,MBC Drama,PASS,100,1,17,17.0,17.0,0,0,100.0,0.0,100.0,,,,المداح: أسطورة الوادي,كذبة إبريل
provider-mbc,MBCIraq.iq@SD,MBC Iraq,PASS,100,1,46,40.68,41.33,0,0,100.0,0.0,100.0,iq,,,النويلاتي,علي كلاي
provider-mbc,MBCMasr.eg@SD,MBC Masr,PASS,100,1,36,43.58,43.62,0,0,100.0,0.0,100.0,eg,,,الحكاية مع عمرو أديب,كلام الناس
provider-mbc,MBCMasr2.eg@SD,MBC Masr2,PASS,100,1,38,41.0,41.0,0,0,100.0,0.0,100.0,eg,,,صباحك مصري,وأزهر الحب
provider-mbc,MBCMasrDrama.sa@SD,مصر دراما,REVIEW,76,0,48,22.32,22.32,0,21,100.0,0.0,100.0,sa,,EMPTY_DESC=21(44%); PLACEHOLDER=21; LOW_TITLE_DIVERSITY=17%,ع الحلوة والمرة,جدول البرامج غير متاح
provider-mbc,MBCMasrUSA.us@SD,MBC Masr,PASS,100,1,38,42.13,42.13,0,0,100.0,0.0,100.0,,,,ما حدش فاهم حاجه,خمس نجوم
provider-mbc,MBCMax.ae@SD,MBC MAX,PASS,100,1,33,46.17,46.17,0,0,100.0,0.0,100.0,ae,,,نيو ييرز إيف,كريزي، ستيوبد، لوڤ
provider-mbc,MBCMood.sa@HD,MBC Mood,REVIEW,92,0,10,41.95,42.97,0,0,100.0,0.0,100.0,sa,,LONG_GT_6H=1,عيش المود,فيديو كليب
provider-mbc,MBCPersia.ae@SD,MBC Persia,REVIEW,84,0,74,40.85,40.85,0,15,100.0,5.4,100.0,ae,,EMPTY_DESC=15(20%); PLACEHOLDER=15,دوريات المخلاب,Pac-Man And The Ghostly Adventures
provider-mbc,MBCPlusDrama.sa@SD,MBC Plus Drama,REVIEW,92,0,55,41.25,41.25,0,0,100.0,0.0,100.0,sa,,LOW_TITLE_DIVERSITY=14%,بارينيتي,كذبة إبريل
provider-mbc,Wanasah.ae@SD,وناسه,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,,,
provider-mbc,Wanasah.sa,Wanasah.sa,REVIEW,84,0,46,46.0,46.0,0,0,100.0,0.0,100.0,sa,,REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%,وناسة,وناسة
provider-rotana,Rotana + HD.sa,Rotana + HD.sa,PASS,100,1,44,45.75,45.75,0,0,100.0,0.0,100.0,sa,,,الرجل الأخطر,ظلم المصطبة:الحلقة 1
provider-rotana,Rotana Aflam +.sa,Rotana Aflam +.sa,PASS,100,1,29,46.5,46.5,0,0,100.0,0.0,100.0,sa,,,العرضحالجي,الأولة في الغرام
provider-rotana,Rotana Cinema + US.sa,Rotana Cinema + US.sa,PASS,100,1,28,46.5,46.5,0,0,100.0,0.0,100.0,sa,,,عشان خارجين,خير وبركة
provider-rotana,Rotana Cinema Masr.sa,Rotana Cinema Masr.sa,PASS,100,1,26,48.0,48.0,0,0,100.0,0.0,100.0,sa,,,كده رضا,ساعة ونص
provider-rotana,Rotana Cinema.eg,Rotana Cinema.eg,PASS,100,1,25,46.0,46.0,0,0,100.0,0.0,100.0,eg,,,عسل إسود,مهمة صعبة جدآ
provider-rotana,Rotana Classic.eg,Rotana Classic.eg,PASS,100,1,32,47.0,47.0,0,0,100.0,0.0,100.0,eg,,,أبو كرتونة,بلبل أفندي
provider-rotana,Rotana Clip.sa,Rotana Clip.sa,REVIEW,84,0,46,46.0,46.0,0,0,100.0,0.0,100.0,sa,,REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%,أغاني وڤيديو كليب,أغاني وڤيديو كليب
provider-rotana,Rotana Comedy.sa,Rotana Comedy.sa,PASS,100,1,23,46.0,46.0,0,0,100.0,0.0,100.0,sa,,,طأطأ وريكا وكاظم بيه,ابن القنصل
provider-rotana,Rotana Drama.eg,Rotana Drama.eg,PASS,100,1,46,46.0,46.0,0,0,100.0,0.0,100.0,eg,,,قلوب من ماء:الحلقة 28,مسلسل انحراف:الحلقة 13
provider-rotana,Rotana Khalejia.eg,Rotana Khalejia.eg,REVIEW,92,0,44,40.0,40.0,0,44,45.5,54.5,0.0,eg,,EMPTY_DESC=44(100%),برنامج يا هلا,Fadda
provider-rotana,Rotana Khalijia HD.sa,Rotana Khalijia HD.sa,PASS,100,1,50,45.25,45.25,0,0,100.0,0.0,100.0,sa,,,يا هلا,أنا ولا أنا:الحلقة 13
provider-rotana,Rotana Kids.sa,Rotana Kids.sa,PASS,100,1,153,45.25,45.25,0,0,100.0,0.0,100.0,sa,,,أسطورة زورو:الحلقة 30,غون:الحلقة 77
provider-rotana,Rotana M+ HD.sa,Rotana M+ HD.sa,REVIEW,84,0,46,46.0,46.0,0,0,100.0,100.0,100.0,sa,,REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%,روتانا M+ HD,روتانا M+ HD
provider-rotana,Rotana Music HD.sa,Rotana Music HD.sa,REVIEW,84,0,46,46.0,46.0,0,0,100.0,0.0,100.0,sa,,REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%,موسيقى,موسيقى
provider-rotana,Rotana.Cinema.Egypt.ae,Rotana Cinema Egypt,REVIEW,84,0,27,50.0,50.0,0,27,0.0,100.0,0.0,ae,,EMPTY_DESC=27(100%); ARABIC_PROVIDER_TITLE_AR_LOW=0%,That Will Do,An Hour And A Half
provider-rotana,Rotana.Cinema.KSA.ae,Rotana Cinema KSA,REVIEW,84,0,27,50.0,50.0,0,27,0.0,100.0,0.0,ae,,EMPTY_DESC=27(100%); ARABIC_PROVIDER_TITLE_AR_LOW=0%,Ghost In Transit,Bittersweet
provider-rotana,Rotana.Tarab.Jordan.ae,Rotana Tarab Jordan,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,,,
provider-rotana,RotanaCinemaEgypt.eg@SD,روتانا سينما مصر,PASS,100,1,21,38.0,38.0,0,0,100.0,0.0,100.0,eg,,,الكنز الحقيقة والخيال,الكف
provider-rotana,RotanaCinemaKSA.sa@SD,روتانا سينما السعودية,PASS,100,1,22,40.0,40.0,0,0,100.0,0.0,100.0,sa,,,مهمة صعبة جدآ,هيبتا
provider-rotana,RotanaClassic.sa@SD,روتانا كلاسيك,PASS,100,1,28,40.0,40.0,0,0,100.0,0.0,100.0,sa,,,بلبل أفندي,خلف الكواليس و نجوم كلاسيك
provider-rotana,RotanaClip.sa@SD,روتانا كليب,REVIEW,92,0,138,13.53,13.53,0,138,100.0,0.0,0.0,sa,,EMPTY_DESC=138(100%),لفة,ماتخفش منى
provider-rotana,RotanaComedy.sa@SD,روتانا كوميدي,PASS,100,1,20,40.0,40.0,0,0,100.0,0.0,100.0,sa,,,ابن القنصل,البدلة
provider-rotana,RotanaDrama.sa@SD,روتانا دراما,REVIEW,92,0,38,38.0,38.0,0,0,100.0,0.0,100.0,sa,,LOW_TITLE_DIVERSITY=18%,وتقابل حبيب,طارق ونوف
provider-rotana,RotanaKhalijia.sa@SD,روتانا خليجية,PASS,100,1,42,38.0,38.0,0,0,100.0,0.0,100.0,sa,,,في الصورة الموسم ٧,روتانا سبورت مع وليد - الموسم الأول
provider-adm,Abu Dhabi TV HD.sa,Abu Dhabi TV HD.sa,PASS,100,1,58,46.17,46.17,0,0,100.0,0.0,100.0,sa,,,دقائق,بيوتنا
provider-adm,Abu Dhabi.sa,Abu Dhabi.sa,PASS,100,1,60,45.67,45.67,0,0,100.0,0.0,100.0,sa,,,دقائق,بيوتنا
provider-adm,AbuDhabiSports1.ae@SD,AD Sports 1 HD,PASS,100,1,47,46.0,46.0,0,0,100.0,0.0,100.0,ae,,,مونديال السيارات الرياضية,غوت - ذا غريتست أوف أوول تايم:بوكسينغ رايفلريز
provider-adm,AbuDhabiTV.ae@SD,Abu Dhabi TV HD,REVIEW,92,0,30,25.0,25.0,0,4,100.0,26.7,100.0,ae,,EMPTY_DESC=4(13%),أولاد الراعي,كسر عظم
provider-adm,AD Sports 2.sa,AD Sports 2.sa,PASS,100,1,46,46.75,46.75,0,0,100.0,0.0,100.0,sa,,,كأس فاطمة بنت مبارك للكرة الطائرة:نادي سموحة × سلوى صباح,كأس فاطمة بنت مبارك للكرة الطائرة:نادي إف بي إم إيه × 6 أكتوبر
provider-adm,AD Sports Premium 1.sa,AD Sports Premium 1.sa,REVIEW,84,0,46,46.75,46.75,0,0,32.6,67.4,100.0,sa,,LOW_TITLE_DIVERSITY=20%; ARABIC_PROVIDER_TITLE_AR_LOW=33%,الدوري الإيطالي:ساسولو × يوفنتوس,مجلة الدوري الإيطالي:الجولة 4
provider-adm,AD Sports Premium 2.sa,AD Sports Premium 2.sa,REVIEW,76,0,41,47.25,47.25,0,0,24.4,75.6,100.0,sa,,REPEATED_TITLE=76%; LOW_TITLE_DIVERSITY=17%; ARABIC_PROVIDER_TITLE_AR_LOW=24%,الدوري الإيطالي:نابولي × بولونيا,الدوري الإيطالي:ليتشي × مونزا
provider-adm,Al Emarat.sa,Al Emarat.sa,PASS,100,1,46,46.0,46.0,0,0,100.0,0.0,100.0,sa,,,عين الذيب,الأخبار
provider-adm,en:.AD.Sports.Extra.ae,en: AD Sports Extra,REVIEW,68,0,49,49.0,49.0,0,49,0.0,100.0,0.0,ae,,EMPTY_DESC=49(100%); REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%; ARABIC_PROVIDER_TITLE_AR_LOW=0%,Abu Dhabi Sports Asia 2,Abu Dhabi Sports Asia 2
provider-adm,en:.YAS.TV.Extra.ae,en: YAS TV Extra,REVIEW,68,0,49,49.0,49.0,0,49,0.0,100.0,0.0,ae,,EMPTY_DESC=49(100%); REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%; ARABIC_PROVIDER_TITLE_AR_LOW=0%,Abu Dhabi Sports Asia 1,Abu Dhabi Sports Asia 1
provider-adm,Majid.Kids.TV.HD.ae,Majid Kids TV HD,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,,,
provider-adm,Majid.sa,Majid.sa,REVIEW,92,0,222,44.92,44.92,0,0,100.0,0.0,100.0,sa,,LOW_TITLE_DIVERSITY=8%,ترين مان,مانستر هانتر
provider-adm,Nat.Geo.Abu.Dhabi.HD.ae,Nat Geo Abu Dhabi HD,REVIEW,84,0,66,48.75,48.75,0,66,0.0,100.0,0.0,ae,,EMPTY_DESC=66(100%); ARABIC_PROVIDER_TITLE_AR_LOW=0%,Alaska's Grizzly Gauntlet,Gordon Ramsay: Uncharted
provider-adm,Yas.TV.HD.ae,Yas TV HD,REVIEW,68,0,38,51.12,51.12,0,38,0.0,100.0,0.0,ae,,LONG_GT_6H=2; SHORT_LT_2M=1; EMPTY_DESC=38(100%); ARABIC_PROVIDER_TITLE_AR_LOW=0%,UAE President's Cup Flat Races,UAE President Show Jumping Cup
provider-dmi,Dubai One.sa,Dubai One.sa,PASS,100,1,37,45.5,45.5,0,0,100.0,2.7,100.0,sa,,,دبي آي أون دبي وان,ديسبريت ميسز سيونجو
provider-dmi,Dubai Sports 2.sa,Dubai Sports 2.sa,PASS,100,1,40,46.25,46.25,0,0,100.0,0.0,100.0,sa,,,بطولة العالم للزوارق السريعة:جائزة إيطاليا الكبرى – إقليم سردينيا,دوري الرَغبي الإنجليزي الممتاز:ليدز راينوس × هال إف سي
provider-dmi,Dubai Sports HD.sa,Dubai Sports HD.sa,PASS,100,1,43,46.08,46.08,0,0,100.0,58.1,100.0,sa,,,ويمينز سوبر ليغ T20:مانشستر يونايتد × تشيلسي,الموجز الرياضي
provider-dmi,Dubai Zaman.eg,Dubai Zaman.eg,REVIEW,92,0,61,42.25,42.5,0,53,100.0,98.4,100.0,eg,,EMPTY_DESC=53(87%),Maa Ussamah Atyab 2007 ep 136,Terkat  Al Ajdad: Ep   8
provider-dmi,Dubai.Racing.1.HD.ae,Dubai Racing 1 HD,REVIEW,84,0,33,50.58,50.58,0,33,0.0,100.0,0.0,ae,,EMPTY_DESC=33(100%); ARABIC_PROVIDER_TITLE_AR_LOW=0%,Race From Racing Tv,Darley America Virtual Stallion
provider-dmi,Dubai.Racing.2.ae,Dubai Racing 2,REVIEW,84,0,42,49.22,49.22,0,42,0.0,100.0,0.0,ae,,EMPTY_DESC=42(100%); ARABIC_PROVIDER_TITLE_AR_LOW=0%,Football Match,Volleyball Match
provider-dmi,Dubai.Racing.ae,Dubai Racing,REVIEW,84,0,7,30.4,30.4,0,7,100.0,100.0,0.0,ae,,LONG_GT_6H=2; EMPTY_DESC=7(100%),Endurance Horse Race 120 Km CEIO 2 Abu Dhabi 03/01/2026 Highlight,"22 AUGUST 2026 RACE FROM, RACING TV, UK"
provider-dmi,Dubai.Sports.1.ae,Dubai Sports 1,REVIEW,92,0,41,44.25,44.25,0,41,100.0,100.0,0.0,ae,,EMPTY_DESC=41(100%),WSL – R2) Manchester United vs Chelsea,The Sports Rundown 2026: Ep   4 AVID
provider-dmi,DubaiTV.ae@SD,Dubai TV HD,PASS,100,1,49,41.5,41.5,0,0,100.0,2.0,100.0,ae,,,إخواتي,دروب
provider-dmi,DubaiZaman.ae@SD,دبي زمان,REVIEW,92,0,50,44.0,44.0,0,34,100.0,0.0,100.0,ae,,EMPTY_DESC=34(68%),برنامج مع أسامة أطيب,برنامج ونات
provider-dmi,Noor.DubaiTV.ae,Noor DubaiTV,REVIEW,92,0,62,43.92,43.92,0,55,100.0,100.0,100.0,ae,,EMPTY_DESC=55(89%),بلسم 2026: Ep 124,الراوي:2026: Ep  28
provider-dmi,Sama Dubai.sa,Sama Dubai.sa,PASS,100,1,57,46.0,46.0,0,0,100.0,0.0,100.0,sa,,,سنوات الجريش:الحلقة 28,عليكم بالعافية
provider-dmi,SamaDubai.ae@SD,سما دبي,REVIEW,92,0,54,44.0,44.0,0,25,100.0,0.0,100.0,ae,,EMPTY_DESC=25(46%),برنامج عليكم بالعافية,برنامج عليكم بالعافية
provider-art,Alfa Al Safwa.sa,Alfa Al Safwa.sa,REVIEW,92,0,45,25.02,25.02,0,45,100.0,0.0,0.0,sa,,EMPTY_DESC=45(100%),سحر الشرق,ورتّل القرآن ترتيلاً
provider-art,Alfa Al Yawm HD.sa,Alfa Al Yawm HD.sa,REVIEW,92,0,31,27.0,27.0,0,31,100.0,0.0,0.0,sa,,EMPTY_DESC=31(100%),القاهرة اليوم,سلّم عالكلّ
provider-art,Alfa Cinema 1.sa,Alfa Cinema 1.sa,REVIEW,92,0,14,26.02,26.02,0,14,100.0,0.0,0.0,sa,,EMPTY_DESC=14(100%),زي النهاردة,بيكيا
provider-art,Alfa Cinema 2.sa,Alfa Cinema 2.sa,REVIEW,92,0,13,26.0,26.0,0,13,100.0,0.0,0.0,sa,,EMPTY_DESC=13(100%),يوم بلا غد,رسالة من إمرأة مجهولة
provider-art,Alfa Fann.sa,Alfa Fann.sa,REVIEW,92,0,163,24.55,24.55,0,163,100.0,0.0,0.0,sa,,EMPTY_DESC=163(100%),ميدلي,أمل حياتي
provider-art,Alfa Music HD.sa,Alfa Music HD.sa,REVIEW,92,0,343,24.25,24.25,0,343,97.7,2.3,0.0,sa,,EMPTY_DESC=343(100%),القمر ديالي,إهتم فيّي
provider-art,Alfa Series +2 HD.sa,Alfa Series +2 HD.sa,REVIEW,92,0,20,19.0,19.0,0,20,100.0,0.0,0.0,sa,,EMPTY_DESC=20(100%),عيلة الملك,راجعين يا هوى
provider-art,Alfa Series HD.sa,Alfa Series HD.sa,REVIEW,92,0,27,26.0,26.0,0,27,100.0,0.0,0.0,sa,,EMPTY_DESC=27(100%),سمرا,دايماً عامر
provider-art,Alfa.Cinema.ae,Alfa Cinema,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,,,
provider-art,Alfa.Drama.ae,Alfa Drama,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,,,
provider-art,Alfa.Hekayat.ae,Alfa Hekayat,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,,,
provider-starz,en:.STARZPLAY.Cricket.1.ae,en: STARZPLAY Cricket 1,REVIEW,92,0,44,49.0,49.0,0,44,0.0,100.0,0.0,ae,,EMPTY_DESC=44(100%),ICC Men's T20 World Cup 2024: Namibia vs Oman - Kick-Off Classics,Rajasthan Royals vs Kolkata Knight Riders - Tata IPL Rewinds
provider-starz,en:.StarzPlay.Rugby.-.Live.ae,en: StarzPlay Rugby - Live,REVIEW,84,0,15,51.07,51.07,0,15,0.0,100.0,0.0,ae,,LONG_GT_6H=1; EMPTY_DESC=15(100%),South Africa vs. England - Nations Championship 2026,South Africa U20 vs. Uruguay U20 - World Rugby Under 20 Championship
provider-starz,en:.STARZPLAY.Sports.1.ae,en: STARZPLAY Sports 1,REVIEW,76,0,49,49.0,49.0,0,49,0.0,100.0,0.0,ae,,EMPTY_DESC=49(100%); REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%,StarzPLAY Sports 1,StarzPLAY Sports 1
provider-starz,en:.STARZPLAY.Sports.2.ae,en: STARZPLAY Sports 2,REVIEW,76,0,49,49.0,49.0,0,49,0.0,100.0,0.0,ae,,EMPTY_DESC=49(100%); REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%,StarzPLAY Sports 2,StarzPLAY Sports 2
provider-starz,STARZPLAY Sports.sa,STARZPLAY Sports.sa,REVIEW,84,0,42,46.5,46.5,0,0,100.0,0.0,100.0,sa,,REPEATED_TITLE=79%; LOW_TITLE_DIVERSITY=19%,يو إف سي فايت نايت:سيلفا × ديلغادو - البطاقة الرئيسية,يو إف سي - سلسلة منافسي دانا وايت
mena-eg,Aghapy.TV.ae,Aghapy TV,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Al Hayat.sa,Al Hayat.sa,REVIEW,76,0,46,46.0,46.0,0,0,100.0,0.0,100.0,sa,,REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%; FOREIGN_FEED_ID=SA_EXPECTED=EG,الحياة,الحياة
mena-eg,Al Kahera Wal Nas TV 2.eg,Al Kahera Wal Nas TV 2.eg,REVIEW,92,0,12,14.0,14.0,0,12,33.3,66.7,0.0,eg,,EMPTY_DESC=12(100%),Al Nas Al Hulwa,Zawaj Bil Ikrah
mena-eg,Al Kahera Wal Nas TV.eg,Al Kahera Wal Nas TV.eg,REVIEW,92,0,12,13.8,13.8,0,12,58.3,50.0,0.0,eg,,EMPTY_DESC=12(100%),El Zoga 18,Al Kamira Al Khafia
mena-eg,Al Kahera Walnas 2.sa,Al Kahera Walnas 2.sa,REVIEW,76,0,46,46.0,46.0,0,0,100.0,0.0,100.0,sa,,REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%; FOREIGN_FEED_ID=SA_EXPECTED=EG,القاهرة والناس 2,القاهرة والناس 2
mena-eg,Al Kahera Walnas.sa,Al Kahera Walnas.sa,REVIEW,76,0,46,46.0,46.0,0,0,100.0,0.0,100.0,sa,,REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%; FOREIGN_FEED_ID=SA_EXPECTED=EG,القاهرة والناس,القاهرة والناس
mena-eg,Al Masriya.sa,Al Masriya.sa,REVIEW,76,0,46,46.0,46.0,0,0,100.0,0.0,100.0,sa,,REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%; FOREIGN_FEED_ID=SA_EXPECTED=EG,المصرية,المصرية
mena-eg,Al Nahar Drama.sa,Al Nahar Drama.sa,REVIEW,84,0,35,47.0,47.0,0,0,100.0,0.0,100.0,sa,,LOW_TITLE_DIVERSITY=20%; FOREIGN_FEED_ID=SA_EXPECTED=EG,السبع بنات,أبو العروسة
mena-eg,Al Nahar TV.sa,Al Nahar TV.sa,REVIEW,92,0,57,45.5,45.5,0,0,100.0,0.0,89.5,sa,,FOREIGN_FEED_ID=SA_EXPECTED=EG,حكاية عقار,ما بين السطور
mena-eg,Al Nahar.sa,Al Nahar.sa,REVIEW,92,0,55,45.67,45.67,0,0,100.0,3.6,100.0,sa,,FOREIGN_FEED_ID=SA_EXPECTED=EG,بصمتنا,ما بين السطور
mena-eg,Al.Ahly.TV.HD.ae,Al Ahly TV HD,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Al.Askandria.5.ae,Al Askandria 5,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Al.Kahera.3.ae,Al Kahera 3,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,AL.Kahera.Al.Kobra.ae,AL Kahera Al Kobra,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Al.Kahera.Wal.Nas.2.ae,Al Kahera Wal Nas 2,REVIEW,84,0,44,50.0,50.0,0,44,0.0,100.0,0.0,ae,,EMPTY_DESC=44(100%); FOREIGN_FEED_ID=AE_EXPECTED=EG,The Good People,Marriage By Force
mena-eg,Al.Kahera.Wal.Nas.ae,Al Kahera Wal Nas,REVIEW,76,0,51,48.72,48.72,0,51,0.0,100.0,0.0,ae,,EMPTY_DESC=51(100%); LOW_TITLE_DIVERSITY=20%; FOREIGN_FEED_ID=AE_EXPECTED=EG; DUPLICATE_TIMELINE_GROUP=2; DUPLICATE_TIMELINE_UNRELATED,Charades,The 18th Wife
mena-eg,Al.Masriyah.ae,Al Masriyah,REVIEW,84,0,47,49.5,49.5,0,47,0.0,100.0,0.0,ae,,EMPTY_DESC=47(100%); FOREIGN_FEED_ID=AE_EXPECTED=EG; DUPLICATE_TIMELINE_GROUP=4,Everyday Football,The Story Of Narges
mena-eg,Al.Nada.TV.ae,Al Nada TV,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Al.Nahar.Noor.ae,Al Nahar Noor,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Al.Oula.ae,Al Oula,REVIEW,84,0,50,51.0,51.0,0,50,0.0,100.0,0.0,ae,,EMPTY_DESC=50(100%); FOREIGN_FEED_ID=AE_EXPECTED=EG,Good Morning Egypt,News Brief
mena-eg,Al.Qahera.News.ae,Al Qahera News,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Al.Saeedah.ae,Al Saeedah,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Al.Shams.TV.ae,Al Shams TV,REVIEW,84,0,47,49.5,49.5,0,47,0.0,100.0,0.0,ae,,EMPTY_DESC=47(100%); FOREIGN_FEED_ID=AE_EXPECTED=EG; DUPLICATE_TIMELINE_GROUP=4,Everyday Football,The Story Of Narges
mena-eg,Al.Wathaeqya.ae,Al Wathaeqya,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Alfath.TV.ae,Alfath TV,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,AlHadath.Alyoum.ae,AlHadath Alyoum,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Alhayat TV.eg,Alhayat TV.eg,REVIEW,92,0,42,48.67,48.67,0,42,61.9,38.1,0.0,eg,,EMPTY_DESC=42(100%),برنامج كورة كل يوم,Darsh
mena-eg,AlhayatTV.eg@SD,الحياة,REVIEW,84,0,29,34.0,42.0,1,17,100.0,0.0,100.0,eg,,EMPTY_DESC=17(59%); GAPS_GT_2H=1/TOTAL=8.0h,برنامج,برنامج
mena-eg,AlKaheraWalNas.eg@SD,القاهرة والناس,REVIEW,92,0,9,11.97,11.97,0,5,100.0,11.1,100.0,eg,,EMPTY_DESC=5(56%),زواج بالإكراه,برنامج الدكتور
